 Date , Latitude , Longitude , Location , Species , Adult M , Adult F , Adult , Subadult , Polar bear condition , Polar bear den , Cub/calf/pup , Bear cubs , Dead/alive , Unidentified , Total , Habitat , Occurrence remark 
 2013-07-12 ,79.3698,20.5122, Near Torellneset , balaenoptera physalus , , ,1, , , , , , , ,1, water , 
 2013-07-12 ,79.3823,20.4898, Augustabukta , balaenoptera physalus , , , , , , , , , , ,1, water , 
 2013-07-12 ,79.4003,20.2837, , balaenoptera physalus , , , , , , , , , , ,1, water , 
 2013-08-09 ,79.5155,18.9621, Hinlopen , balaenoptera physalus , , ,1, , , , , , , ,1, water ," looked to be sleeping, logging on the surface. "
 2013-08-14 ,79.7835,18.388, Hinlopen , balaenoptera physalus , , ,1, , , , , , , ,1, water , 
 2014-06-29 ,77.7158,14.3985, Bellsund , balaenoptera physalus ,0,0,1,0, , ,0, , alive ,0,1, water , 
 2014-08-16 ,80.0499,16.1848, , balaenoptera physalus ,0,0,1,0, , ,0, , unknown ,0,1, water , 
 2015-06-24 ,78.21395,12.69124, , balaenoptera physalus ,0,0,1,0, , ,0, , alive ,0,1, water , 
 2015-07-08 ,78.26421,15.07596, , balaenoptera physalus ,0,0,1,0, , ,0, , alive ,0,1, water , 
 2015-07-19 ,78.19961,14.02966, , balaenoptera physalus ,0,0,1,0, , ,0, , alive ,0,1, water , 
 2015-07-29 ,78.33193,15.57517, Isfjorden , balaenoptera physalus ,0,0,1,0, , ,0, , alive ,0,1, water , 
 2015-08-10 ,78.26649,15.03868, Isfjorden , balaenoptera physalus ,0,0,1,0, , ,0, , alive ,0,1, water , 
 2015-08-11 ,78.2322,15.09813, Isfjorden , balaenoptera physalus ,0,0,1,0, , ,0, , alive ,0,1, water , 
 2015-09-03 ,78.34713,12.83055, , balaenoptera physalus ,0,0,1,0, , ,0, , unknown ,0,1, water , 
 2002-08-31 ,79.75,7.9, , balaenoptera physalus , , , , , , , , , , ,2, unknown , 
 2002-08-31 ,79.7833333333333,8.23333333333333, , balaenoptera physalus , , , , , , , , , , ,2, unknown , 
 2002-08-31 ,79.0833333333333,9.18333333333333, , balaenoptera physalus , , , , , , , , , , ,2, unknown , 
 2002-08-31 ,79.7833333333333,8.38333333333333, , balaenoptera physalus , , , , , , , , , , ,2, unknown , 
 2002-08-31 ,79.6833333333333,6.75, , balaenoptera physalus , , , , , , , , , , ,2, unknown , 
 2003-07-26 ,78.337,8.5083, , balaenoptera physalus , , , , , , , , , , ,2, water , 
 2003-07-26 ,78.2958,9.3092, , balaenoptera physalus , , , , , , , , , , ,2, water , 
 2003-07-26 ,77.5199,10.5891, , balaenoptera physalus , , , , , , , , , , ,2, water , 
 2003-07-26 ,77.1945,9.3046, , balaenoptera physalus , , , , , , , , , , ,2, water , 
 2003-07-27 ,76.5972,13.1172, , balaenoptera physalus , , , , , , , , , , ,2, water , 
 2003-07-27 ,77.1739,12.04, , balaenoptera physalus , , , , , , , , , , ,2, water , 
 2003-07-27 ,76.5924,13.1069, , balaenoptera physalus , , , , , , , , , , ,2, water , 
 2003-08-02 ,76.2653,14.3213, , balaenoptera physalus , , , , , , , , , , ,2, water , 
 2003-08-02 ,76.2464,13.057, , balaenoptera physalus , , , , , , , , , , ,2, water , 
 2003-09-30 ,76.25,20.5833333333333, , balaenoptera physalus , , , , , , , , , , ,2, unknown , 
 2003-09-30 ,76.25,20.4666666666667, , balaenoptera physalus , , , , , , , , , , ,2, unknown , 
 2004-08-20 ,81.0033333333333,12.0083333333333, , balaenoptera physalus , , , , , , , , , , ,2, water , 
 2004-09-22 ,79.4379,29.0262, , balaenoptera physalus , , , , , , , , , , ,2, water , 
 2005-06-03 ,74.5166666666667,7.43333333333333, , balaenoptera physalus , , , , , , , , , , ,2, unknown , 
 2005-06-03 ,74.5,7.63333333333333, , balaenoptera physalus , , , , , , , , , , ,2, unknown , 
 2005-06-03 ,74.3056,7.3865, , balaenoptera physalus , , , , , , , , , , ,2, water , 
 2005-06-03 ,74.3122,7.2603, , balaenoptera physalus , , , , , , , , , , ,2, water , 
 2005-08-11 ,75.5984,17.5508, , balaenoptera physalus , , , , , , , , , , ,2, water , 
 2005-08-11 ,75.3054,16.3188, , balaenoptera physalus , , , , , , , , , , ,2, water , 
 2005-08-17 ,78.1402,9.4331, , balaenoptera physalus , , , , , , , , , , ,2, water , 
 2005-08-19 ,77.3714,13.1843, , balaenoptera physalus , , , , , , , , , , ,2, water , 
 2005-08-19 ,77.9833333333333,13.05, , balaenoptera physalus , , , , , , , , , , ,2, unknown , 
 2005-08-20 ,76.5052,13.5426, , balaenoptera physalus , , , , , , , , , , ,2, water , 
 2005-08-20 ,76.8333333333333,13.8333333333333, , balaenoptera physalus , , , , , , , , , , ,2, unknown , 
 2005-09-15 ,75.4862,27.5329, , balaenoptera physalus , , , , , , , , , , ,2, water , 
 2005-09-15 ,75.8,27.8833333333333, , balaenoptera physalus , , , , , , , , , , ,2, unknown , 
 2006-06-10 ,72.9666666666667,15.3166666666667, , balaenoptera physalus , , , , , , , , , , ,2, water ," Feeding with HW, PW "
 2006-06-19 ,78.7333333333333,9.56666666666667, Prins Karl Forland , balaenoptera physalus , , , , , , , , , , ,2, water , possibly 3 
 2006-07-12 ,76.895,13.4533333333333, Hornsund , balaenoptera physalus , , , , , , , , , , ,2, water , 
 2006-07-17 ,77.004,16.412, Hornsund , balaenoptera physalus , , , , , , , , , , ,2, water , 
 2006-07-19 ,72.975,6.13, , balaenoptera physalus , , , , , , , , , , ,2, water , 
 2006-08-02 ,77.505,13.5366666666667, , balaenoptera physalus , , , , , , , , , , ,2, water ," reported by bridge officers, not certain observations "
 2006-08-09 ,78.0547,11.2751, , balaenoptera physalus , , , , , , , , , , ,2, , 
 2006-08-09 ,77.4437,11.2669, , balaenoptera physalus , , , , , , , , , , ,2, water , 
 2006-08-09 ,78.1333333333333,12.0333333333333, , balaenoptera physalus , , , , , , , , , , ,2, unknown , 
 2006-08-11 ,76.1843,21.2938, , balaenoptera physalus , , , , , , , , , , ,2, water , 
 2006-08-11 ,75.9,16.7333333333333, , balaenoptera physalus , , , , , , , , , , ,2, unknown , 
 2006-08-11 ,75.5799,18.2441, , balaenoptera physalus , , , , , , , , , , ,2, water , 
 2006-08-11 ,75.9166666666667,18.2333333333333, , balaenoptera physalus , , , , , , , , , , ,2, unknown , 
 2006-08-11 ,75.85,17.8333333333333, , balaenoptera physalus , , , , , , , , , , ,2, unknown , 
 2006-08-11 ,76.2596,21.589, , balaenoptera physalus , , , , , , , , , , ,2, water , 
 2006-08-11 ,76.0051,18.4432, , balaenoptera physalus , , , , , , , , , , ,2, water , 
 2006-08-11 ,75.85,17.9, , balaenoptera physalus , , , , , , , , , , ,2, unknown , 
 2006-08-13 ,78.572,9.1606, , balaenoptera physalus , , , , , , , , , , ,2, water , 
 2006-08-13 ,78.1075,10.2975, , balaenoptera physalus , , , , , , , , , , ,2, water , 
 2006-08-13 ,78.1666666666667,10.4833333333333, , balaenoptera physalus , , , , , , , , , , ,2, unknown , 
 2006-08-14 ,79.0166666666667,10.3666666666667, , balaenoptera physalus , , , , , , , , , , ,2, unknown , 
 2006-08-14 ,79,10.0166666666667, , balaenoptera physalus , , , , , , , , , , ,2, unknown , 
 2006-08-14 ,79.0071,10.0113, , balaenoptera physalus , , , , , , , , , , ,2, water , 
 2006-08-14 ,79.0843,8.489, , balaenoptera physalus , , , , , , , , , , ,2, water , 
 2006-08-15 ,78.2543,10.1131, , balaenoptera physalus , , , , , , , , , , ,2, water , 
 2006-08-15 ,78.0698,10.3264, , balaenoptera physalus , , , , , , , , , , ,2, water , 
 2006-08-15 ,78.4833333333333,10.15, , balaenoptera physalus , , , , , , , , , , ,2, unknown , 
 2006-08-15 ,78.4166666666667,10.1833333333333, , balaenoptera physalus , , , , , , , , , , ,2, unknown , 
 2006-08-15 ,78.0666666666667,10.5833333333333, , balaenoptera physalus , , , , , , , , , , ,2, unknown , 
 2006-08-15 ,78.4166666666667,10.1833333333333, , balaenoptera physalus , , , , , , , , , , ,2, unknown , 
