,date,latitude,longitude,location,species,adult m,adult f,adult,subadult,polar bear condition,polar bear den,cub/calf/pup,bear cubs,dead/alive,unidentified,total,habitat,occurrence remark
16172, 2004-09-02 ,78.835,8.89166666666667, ,polar bear, , ,1, , , ,1, , , ,2, , 1 females 
16173, 2004-09-02 ,80.434,24.188, Repøya ,polar bear, , ,2, , , , , , , ,2, , 
16174, 2005-06-17 ,79.64,13.78, Woodfjord ,polar bear, , ,1, , , ,1, , , ,2, , slim cub. 1 females 
16175, 2005-07-03 ,79.962,18.011," Krossøya, Murchisonfjorden                    ",polar bear, ,1, , , , ,1, , , ,2, land , with cub spotted on island 
16176, 2005-07-10 ,79.682,14.19," Mushamna Station, Woodfjord                 ",polar bear, ,1, , , , ,1, , , ,2, unknown ," female with one live cub seen,  "
16177, 2005-07-11 ,80.595,23.784, sea ice north of Duvefjorden              ,polar bear, ,1, , , , ,1, , , ,2, ice , with lactating cub in the ice 
16178, 2005-07-15 ,79.6084444444444,12.8416388888889, ,polar bear, , , , , , , , , , ,2, ice , On ice 
16179, 2005-07-16 ,79.8524444444444,11.6149166666667, ,polar bear, , , , , , , , , , ,2, water , In water 
16180, 2005-07-22 ,79.594,12.702, Lieftefjorden ,polar bear, , , , , , , , , , ,2, , 
16181, 2005-07-27 ,79.65,13.3833, Andoyane ,polar bear, , , , , , ,2, , , ,2, , 
16182, 2005-08-04 ,79.26,22.3666666666667, ,polar bear, , ,1, , , ,1, , , ,2, ice , On floating ice. 1 females 
16183, 2005-08-04 ,79.6671666666667,19.7553333333333, Wahlenbergfjord ,polar bear, , ,1, , , ,1, , , ,2, land , On land. 1 females 
16184, 2005-08-06 ,78.2283333333333,21.3966666666667, ,polar bear, , ,1, , , ,1, , , ,2, water , female 8.5' swimming. 1 females 
16185, 2005-08-06 ,78.4458333333333,23.0471666666667, ,polar bear, , ,1, , , ,1, , , ,2, ," male 10'975lb, cub 5-6' slim. 1 males "
16186, 2005-08-17 ,78.23,21.522, Freemansundet ,polar bear, , , , , , , , , , ,2, , Possibly 1M+1F good body condition 
16187, 2005-08-23 ,79.794,11.833, Hamiltonbukta ,polar bear, , , ,2, , , , , , ,2, land , 
16188, 2005-09-02 ,79.676,13.354, Andøyane ,polar bear, , , , , , , , , , ,2, land , 
16189, 2005-12-15 ,76.51,25.008, Hopen Meteo station ,polar bear, , ,1, , , ,1, , , ,2, , 1 females 
16190, 2006-02-20 ,76.5,25.0, Hopen MeteoStation ,polar bear, , ,1, , , ,1, , , ,2, ice , 1 females 
16191, 2006-02-24 ,76.5,25.0, Hopen MeteoStation ,polar bear, , ,1, , , ,1, , , ,2, land , 1 males 
16192, 2006-03-07 ,76.5,25.0, Hopen MeteoStation ,polar bear, , ,1, , , ,1, , , ,2, land , 1 females 
16193, 2006-03-10 ,76.5,25.0, Hopen MeteoStation ,polar bear, , ,2, , , , , , , ,2, land , 1 females. 1 males 
16194, 2006-03-11 ,76.5,25.0, Hopen MeteoStation ,polar bear, , ,2, , , , , , , ,2, ice , 1 females. 1 males 
16195, 2006-03-19 ,76.5,25.0, Hopen MeteoStation ,polar bear, , ,2, , , , , , , ,2, land , 1 females. 1 males 
16196, 2006-04-06 ,76.5,25.0, Hopen MeteoStation ,polar bear, , ,1, , , ,1, , , ,2, land , 1 females 
16197, 2006-04-11 ,76.5,25.0, Hopen MeteoStation ,polar bear, , , , , , , , , , ,2, ice , 
16198, 2006-04-13 ,76.5,25.0, Hopen MeteoStation ,polar bear, , ,1, , , ,1, , , ,2, land , 1 females 
16199, 2006-06-11 ,76.5,25.0, Hopen MeteoStation ,polar bear, , ,1, , , ,1, , , ,2, ice , 1 females 
16200, 2006-06-15 ,78.454,24.47, Olgastretet ,polar bear, , , , , , , , , , ,2, ice , 
16201, 2006-06-22 ,79.679,13.317, Andøyane ,polar bear, , ,1, , , ,1, , , ,2, land , 1 females 
16202, 2006-07-02 ,80.028,14.544, Moffen ,polar bear, , , , , , , , , , ,2, land , lying down next to W 
16203, 2006-07-03 ,79.0583333333333,19.8, Bjørnsundet ,polar bear, , , , , , , , , , ,2, ice , 
16204, 2006-07-06 ,79.538,12.468, Monaccobreen ,polar bear, , , , , , , , , , ,2, land , 
16205, 2006-07-06 ,79.679,13.317, Andøyane ,polar bear, , ,1, , , , , , , ,2, land , 1 females 
16206, 2006-07-18 ,77.25,22.6666666666667, Negerpynten ,polar bear, , ,1, , , ,1, , , ,2, land , 1 females 
16207, 2006-07-23 ,80.3666666666667,18.3, ,polar bear, , , , , , , , , , ,2, land , 
16208, 2006-07-27 ,80.096,31.405, Andréeneset ,polar bear, , , , , , , , , , ,2, , 
16209, 2006-07-29 ,79.65,11.5, Bjornfjorden ,polar bear, , , , , , , , , , ,2, land , 
16210, 2006-08-01 ,77.552,15.062, Bamsabu ,polar bear, , ,2, , , , , , , ,2, land , Dead sperm whale carcass. 2 males 
16211, 2006-08-02 ,80.238,33.408, Kvitøya ,polar bear, , , , , , , , , , ,2, , 
16212, 2006-08-02 ,80.273,23.438," Duvefjord, GPS 220 ",polar bear, , ,1, , , ,1, , , ,2, ice , 1 females 
16213, 2006-08-02 ,80.71,20.839, Eidebukta ,polar bear, , ,1, , , ,1, , , ,2, , 1 females 
16214, 2006-08-02 ,80.71,20.839, Eidebukta ,polar bear, , ,1, , , ,1, , , ,2, , fat. 1 females 
16215, 2006-08-03 ,78.1896666666667,21.4071666666667, ,polar bear, , ,1, , , ,1, , , ,2, , collar on female. 1 females 
16216, 2006-08-03 ,78.2393333333333,22.4233333333333, ,polar bear, , ,1, , , ,1, , , ,2, , large cub. 1 females 
16217, 2006-08-03 ,78.2458333333333,21.2058333333333, ,polar bear, , ,1, , , ,1, , , ,2, , old yellow collar. 1 females 
16218, 2006-08-03 ,79.369,17.7508333333333, NO INDICATION OF WHAT SYSTEM IS USED ,polar bear, , ,1, , , ,1, , , ,2, , fat. 1 females 
16219, 2006-08-08 ,78.212,21.744, Freemansundet ,polar bear, , , , , , , , , , ,2, water , 
16220, 2006-08-09 ,77.017,15.874, Gnalodden ,polar bear, , , , , , , , , , ,2, land , 
16221, 2006-08-21 ,80.096,27.901, Storøya ,polar bear, , , , , , , , , , ,2, land , 
16222, 2006-09-01 ,79.713,26.643, Isispynten ,polar bear, , ,1,1, , , , , , ,2, land , 
16223, 2006-09-02 ,80.096,27.901, Storøya ,polar bear, , ,2, , , , , , , ,2, , 
16224, 2006-09-06 ,80.7316666666667,14.545, ,polar bear, , ,1, , , ,1, , , ,2, , 1 females 
16225, 2006-09-22 ,77.557,15.044, Bourbonhamna ,polar bear, , , , , , , , , , ,2, land , feeding on sperm whale 
16226, 2007-03-16 ,72.0833333333333,-20.4833333333333, ,polar bear, ,1, , , , ,1, , , ,2, unknown , Female + cub (1 year). Used 4 arrows. The female landed at 72.10 N 20.24 W. Tagged with collar 
16227, 2007-03-22 ,72.7333333333333,-19.2, ,polar bear, , , , , , , , , , ,2, unknown , Resight of the first bears tagged (No. 1 and 2) 
16228, 2007-03-29 ,73.1833333333333,-17.1333333333333, ,polar bear, ,1, , , , ,1, , , ,2, unknown ," 1 adult female with cub (1 year). Used 2 arrows. Tagged. Female: D7251, cub: D7252 "
16229, 2007-03-30 ,73.1166666666667,-17.0166666666667, ,polar bear, ,1, , , , ,1, , , ,2, unknown ," 1 adult female (8 year) with cub (2 year). Used 2 arrows. Tagged. Female: D7254, cub: D7255. Collar. A hooded seal killed next to the bears "
16230, 2007-06-21 ,79.5716,12.7114," Lernerøyane, Liefdefjorden ",polar bear, , , , , , , , , , ,2, unknown , 
16231, 2007-06-23 ,79.5109,17.9025, Lomfjorden ,polar bear, ,1, , , , ,1, , , ,2, unknown , female w 2nd year cub 
16232, 2007-06-23 ,79.6363,10.8896, Moseøya ,polar bear, , , , , , , , , , ,2, , 
16233, 2007-06-28 ,80.75,17.0, ,polar bear, , , , , , , , , , ,2, ice , 
16234, 2007-06-29 ,79.677,13.308, Andøyane ,polar bear, , , , , , , , , , ,2, , 
16235, 2007-07-01 ,79.802,11.343, Fulgøya ,polar bear, , ,1, , , ,1, , , ,2, , 1 females 
16236, 2007-07-04 ,79.647,10.961, Sorgattet ,polar bear, , , , , , , , , , ,2, , 
16237, 2007-07-04 ,79.669,11.197, Smeerenburgfjorden ,polar bear, , ,1, , , ,1, , , ,2, , 1 females 
16238, 2007-07-05 ,79.635,18.243, Kapp Fanshawe ,polar bear, , ,1, , , ,1, , , ,2, , 1 females 
16239, 2007-07-14 ,79.885,11.475, Risen ,polar bear, , , , , , , , , , ,2, , 
16240, 2007-07-22 ,79.802,11.343, Fugleøya ,polar bear, , ,1, , , ,1, , , ,2, , 1 females 
16241, 2007-07-24 ,70.5833333333333,-19.0333333333333, ,polar bear, ,1, , , , ,1, , , ,2, unknown ," Sun, bright clear sky. Mother with cub (1 1/2 y old) eating ringed seals "
16242, 2007-07-24 ,70.5895,-19.3768333333333, ,polar bear, ,1, , , , ,1, , , ,2, ice ," Adult female with 1 1/2 year old cub, on a 5x5 km ice floe. "
16243, 2007-07-24 ,79.795,12.114, Kapp Svensksund ,polar bear, , , , , , , , , , ,2, , 
16244, 2007-08-05 ,79.732,11.968, Lagercrantzfjellet ,polar bear, , ,1, , , ,1, , , ,2, , 1 females 
16245, 2007-08-22 ,79.794,13.751, Reinsdyrflya ,polar bear, , , , , , , , , , ,2, , 
16246, 2007-09-02 ,79.534,12.473, Monaccobreen ,polar bear, , ,2, , , , , , , ,2, , 1 females. 1 males 
16247, 2008-03-22 ,73.9333333333333,-16.0833333333333, ,polar bear,1,1, , , , , , , , ,2, unknown ," 1 adult female, tagged with TAG NO. D7260 and 1 male tagged with TAG NO. D7262 "
16248, 2008-04-02 ,76.0035,25.4, ,polar bear, , , , , , , , , , ,2, unknown , LEKNES 
16249, 2008-04-26 ,77.0025,-7.96666666666667, ,polar bear, , , , , , , , , , ,2, unknown , ARLT 
16250, 2008-04-29 ,76.0088333333333,-12.0016666666667, ,polar bear, , , , , , , , , , ,2, unknown , LEKNES 
16251, 2008-06-09 ,76.3433333333333,24.8133333333333, ,polar bear, , , , , , , , , , ,2, unknown , Andersen 
16252, 2008-06-20 ,78.4383333333333,17.205, Tempelfjorden ,polar bear, , , , , , , , , , ,2, , 
16253, 2008-06-22 ,79.7783333333333,10.525, ,polar bear, , ,1, , , ,1, , , ,2, ," range 1+ nm - 150 m then walking away, not interested. She was # 40 and had a tracking collar fitted. 1 females "
16254, 2008-06-23 ,78,19.9166666666667, ,polar bear, , , , , , , , , , ,2, unknown , LOHNE 
16255, 2008-07-06 ,79.2716666666667,22.2483333333333, Bråsvellbreen ,polar bear, , ,1, , , ,1, , , ,2, ice ," 22.36 - 23.23, on a sheet of ice in close drift ice - curious so came to the ice edge to look at the ship. 1 females "
16256, 2008-07-06 ,80.076,16.259, Verlegenhuken ,polar bear, , ,1, , , , , , , ,2, ice , merket med nr 13. 1 males 
16257, 2008-07-29 ,78.082,20.792, Dolerittneset ,polar bear, , , , , , , , , , ,2, land , by the walrus so no landing! One walked off but the other stayed on the ridge just above the huts. 
16258, 2008-08-05 ,78.98455,21.63078, Kiepertøya ,polar bear, , ,2, , , , , , , ,2, land , 
16259, 2008-08-09 ,80.3566666666667,16.2366666666667, ,polar bear, , , , , , , , , , ,2, ice , 
16260, 2008-08-10 ,79.8666666666667,11.0833333333333, ,polar bear, , , , , , , , , , ,2, ," one feeding on the carcass, the other leaving while we approched the spot "
16261, 2008-08-10 ,80.1166666666667,16.1, ,polar bear, , , , , , , , , , ,2, ice ," resting on the pack ice, 16.00H "
16262, 2008-08-17 ,79.3666666666667,26.1833333333333, ,polar bear, , , , , , , , , , ,2, ice ," mum with cub, on drift ice, approaching the ship "
16263, 2008-08-26 ,80.8333333333333,19.5666666666667, ,polar bear, , , , , , , , , , ,2, unknown , MATHISEN 
16264, 2009-06-10 ,79.779,11.445, Fuglefjorden ,polar bear, , ,2, , , , , , , ,2, ice , 
16265, 2009-06-23 ,79.68,19.762, Gyldenøyane ,polar bear, ,1, , , , ,1, , , ,2, land ," 1 female + 1 immat., on largest Gyldénøyane/Wahlenbergfj, 23.6.09 "
16266, 2009-06-24 ,79.667,14.15, Mushamna ,polar bear, ,1, , , , ,1, , , ,2, land ," 1 female + 1 immat., Mushamna, south coast, 24.6.09; 79°40’N 14°09’E "
16267, 2009-06-24 ,79.667,14.15, Mushamna ,polar bear, ,1, , , , ,1, , , ,2, land ," 1 female + 1 immat., Mushamna, south coast, 24.6.09; 79°40’N 14°09’E "
16268, 2009-06-27 ,79.287,22.539, Bråsvellbreen ,polar bear,1, ,1, , , , , , , ,2, ice , 
16269, 2009-06-28 ,78.618,20.21, Lementöya ,polar bear, ,1, , , , ,1, , , ,2, ice , 
16270, 2009-06-29 ,79.687,13.692, Worsleyneset ,polar bear, ,1, , , , ,1, , , ,2, land ," 1 female + 1 immat., Worselyneset /Reinsdyrflya, Woodfjd., 29.6.09 "
16271, 2009-07-03 ,76.801,16.872, Isbukta ,polar bear, , , , , , , , , , ,2, ice , On fast ice. Rep by M Forsberg 
16272, 2009-07-03 ,79.12,23.104, Bråsvellbreen ,polar bear, ,1, , , , ,1, , , ,2, ice ," 1, female + 1 immat., near Bråsvellbreen/Sørporten, Nordaust,3.7.09 "
16273, 2009-07-07 ,78.58,22.18, ,polar bear,2, , , , , , , , , ,2, ice , 
16274, 2009-07-07 ,79.05,22.29, ,polar bear, ,1, , , , ,1, , , ,2, ice , 
16275, 2009-07-07 ,79.322,20.764, Behmöya ,polar bear, ,1, , , , ,1, , , ,2, land , 
16276, 2009-07-08 ,77.019,16.326, Langöya ,polar bear, ,1, , , , ,1, , , ,2, ice , 
16277, 2009-07-09 ,79.687,13.692, Worsleyneset ,polar bear, ,1, , , , ,1, , , ,2, land ," 1 female + 1 immat., Worselyneset / Reinsdyrflya, Woodfjd., 9.7.09 "
16278, 2009-07-10 ,79.675,13.321, Andøyane ,polar bear,1,1, , , , , , , , ,2, land , Female with collar 
16279, 2009-07-17 ,79.599,20.584, Palanderbukta ,polar bear, ,1, , , , ,1, , , ,2, ice , On fast-ice. Cub 1st year 
16280, 2009-07-18 ,78.06,24.18, Sea ,polar bear, ,1, , , , ,1, , , ,2, ice , 
16281, 2009-07-18 ,78.06,24.18, Sea ,polar bear, ,1, , , , ,1, , , ,2, ice , 
16282, 2009-07-19 ,78.639,25.944," Olgastreet, west of Svensköya ",polar bear,2, , , , , , , , , ,2, ice , 
16283, 2009-07-25 ,80.612,19.896, Waldenöya ,polar bear, ,1, , , , ,1, , , ,2, ice , 
16284, 2009-07-28 ,80.3,10.07, Sea ,polar bear,1, ,1, , , , , , , ,2, ice , 
16285, 2009-08-03 ,80.238,18.813, Tombolaøya ,polar bear, ,1, , , , ,1, , , ,2, ice , Hunting seal 
16286, 2009-08-03 ,80.357,18.324, Lågøya ,polar bear, , , , , , ,2, , , ,2, land ," Dead, by webcam "
16287, 2009-08-06 ,80.376,19.86, Zeipelbukta ,polar bear, ,1, , , , ,1, , , ,2, land , Walking shoreline 
16288, 2009-08-07 ,79.691,13.661, ,polar bear, , , , , , , , , , ,2, land , 
16289, 2009-08-08 ,78.223,21.522, Freemansundet ,polar bear, , , , , , , , , , ,2, land ," One walking, one sleeping. On Barentsøya "
16290, 2009-08-16 ,80.179,18.673, Westmanbukta ,polar bear,2, , , , , , , , , ,2, ice , Fighting over a seal 
16291, 2009-08-19 ,79.792,11.854, Hamiltonbukta ,polar bear, , ,2, , , , , , , ,2, land , Grazing on land 
16292, 2009-08-26 ,80.691,20.725, around the Seven Islands ,polar bear, , ,2, , , , , , , ,2, ice , 
16293, 2009-08-27 ,80.691,20.725, around the Seven Islands ,polar bear, , ,2, , , , , , , ,2, ice , 
16294, 2009-09-03 ,80.268,24.157, Godfreybukta ,polar bear,1, ,1, , , , , , , ,2, ice , 
16295, 2009-09-05 ,80.458,24.162, Nordre Reöya/Portsundet ,polar bear, ,1, , , , ,1, , , ,2, ice , 
16296, 2009-09-09 ,79.161,23.318, South of Bråsvellbreen ,polar bear, , ,2, , , , , , , ,2, ice , 
16297, 2010-06-02 ,80.218,18.995, Lady Franklinfjorden ,polar bear, , , , , , , , , , ,2, unknown , Two adults. One female with collar. 
16298, 2010-06-02 ,80.508,20.268, Nodre Castrenöyane ,polar bear, , , , , , , , , , ,2, unknown , Two solitary animals. Sex unknown. Good shape. 
16299, 2010-06-03 ,80,18.49, Murchinsonfjorden ,polar bear, ,1, , , , , , , , ,2, unknown ," One female with collar, good shape. One sleeping on fjord ice, sex unknown "
16300, 2010-06-03 ,80.1795,19.0748, Lady Franklinfjorden ,polar bear, , , , , , , , , , ,2, unknown , Two adults. One female with collar. 
16301, 2010-06-03 ,80.4982,20.2658, Nordre Castrenöyane ,polar bear, , , , , , , , , , ,2, unknown , Two solitary animals. Sex unknown. Good shape. 
16302, 2010-06-03 ,80.5,20.26, Nordre Castrenøyane ,polar bear, , ,2, , , , , , , ,2, land , Two solitary animals. Sex unknown. Good shape. 
16303, 2010-06-04 ,79.635,13.834, Woodfjord ,polar bear, ,1, , , , ,1, , , ,2, unknown , Two animals at far distance on fjord ice. Probably female with 18 month old cub. 
16304, 2010-06-04 ,79.9996,18.4332, Murchinsonfjorden ,polar bear, ,1, , , , , , , , ,2, ice ," One female with collar, good shape. One sleeping on fjord ice, sex unknown "
16305, 2010-06-04 ,80,18.45, Murchinsonfjorden ,polar bear, ,1,1, , , , , , , ,2, ice ," One female with collar, good shape. One sleeping on fjord ice, sex unknown "
16306, 2010-06-05 ,79.71,14.0242, Woodfjord ,polar bear, ,1, , , , ,1, , , ,2, ice , Two animals at far distance on fjord ice. Probably female with 18 month old cub. 
16307, 2010-06-05 ,79.8052,11.5656, Holmiabukta ,polar bear, ,1, , , , ,1, , , ,2, unknown , Same mother with small cub as on June 2. 
16308, 2010-06-05 ,79.81,11.57, Holmiabukta ,polar bear, ,1, , , , ,1, , , ,2, unknown , Same mother with small cub as on June 2. 
16309, 2010-06-13 ,77,16.333, Brepollen ,polar bear, ,1, ,1, , , , , , ,2, ice , 
16310, 2010-06-13 ,81.0333333333333,17.3666666666667, ODI ,polar bear,1, ,1, , , , , , , ,2, ice , 1-2 nautical miles (nm) west of Phippsøya 
16311, 2010-06-15 ,77.198,25.917, Pack ice SE of Edgoya ,polar bear, , , , , , , , , , ,2, ice , 
16312, 2010-06-16 ,79.674,13.3131, Andøyane ,polar bear, ,1, , , , ,1, , , ,2, water ," Seen on Reinsdyrflya, walking towards above 3 bears/kill. 1st yr cub "
16313, 2010-06-17 ,80.29,18.11, Lågøya W side near hut ,polar bear, ,1, , , , ,1, , , ,2, land , 1st yr cub. Both in mint condition. Photos available 
16314, 2010-06-19 ,79.691,13.68, Worsleyneset ,polar bear, , , , , , , , , , ,2, land , Heading northwards along the shoreline 
16315, 2010-06-21 ,79.6833333333333,20.0, Wahlenbergfjorden ,polar bear, , ,2, , , , , , , ,2, unknown ," 14.30-51, on drift ice. One ca 1nm away when first seen but came a little closer, the other ca. 300m away at its closest "
16316, 2010-06-24 ,79.173,18.993, Hinlopenbreen ,polar bear, ,1, , , , ,1, , , ,2, unknown , Sow with coy. Sow killed a seal. 
16317, 2010-06-30 ,79.1166666666667,20.0333333333333, 79˚ 07’N 20˚ 02’ E ,polar bear, , , , , , , , , , ,2, unknown , 
16318, 2010-07-02 ,79.7166666666667,13.8166666666667, 79˚ 43’N 13˚ 49’ E Reindeer Flats region ,polar bear,1,1, , , , , , , , ,2, ice ," On linear ice floe, adult female on a kill, adult male resting nearby. Eventually come together and share kill. Some nuzzling. Female rests & male stays with kill "
16319, 2010-07-03 ,79.8333333333333,11.3833333333333, 79˚ 50’N 11˚ 23’ E ,polar bear, ,1, , , , ,1, , , ,2, land , Sow/cub sleeping on snow patch on island 
16320, 2010-07-07 ,78.3116666666667,19.3866666666667, 78˚ 18.7’N 19˚ 23.2’E ,polar bear, , , , , , , , , , ,2, ice , On ice 
16321, 2010-07-07 ,79.8,11.5833333333333, Holmiabukta ,polar bear, , ,2, , , , , , , ,2, land ," distant, brief & foggy views! "
16322, 2010-07-10 ,80.6729,21.2529, Martensøya ,polar bear, , , , , , , , , , ,2, unknown , In the pack ice 
16323, 2010-07-11 ,80.8783333333333,21.8966666666667, ditto ,polar bear, , ,2, , , , , , , ,2, ice ," 20.05 - 16, one walking ca. 2 nm to our west, one lying down ca. 2 nm to our east "
16324, 2010-07-12 ,79.12,23.2483333333333, ditto ,polar bear, ,1, , , , ,1, , , ,2, ice ," 22.55 - 23.10, the female did not like the look of the ship and led the cub away "
16325, 2010-07-14 ,76.92,16.285, Samarinvågen ,polar bear, , ,2, , , , , , , ,2, unknown ," 12.50 - 14.19, one was swimming, came ashore & walked up & over a hill. The other was on snow near the water - with what was left of a seal "
16326, 2010-07-15 ,79.61,19.5316666666667, 79° 36.6’ N 19° 31.9’ E ,polar bear, ,1, , , , ,1, , , ,2, water ," S. Hinlopen, Female + 1 coy swimming from floe to floe "
16327, 2010-07-19 ,79.1666666666667,22.7366666666667, ditto ,polar bear, ,1, , , , ,1, , , ,2, ice ," 23.53 - 00.03, cub was ca. 2½ yrs. old, walking along steadily "
16328, 2010-07-19 ,79.2333333333333,22.925, ditto ,polar bear,1, , ,1, , , , , , ,2, ice ," 22.40-50, big ♂ close to the ship & the younger one was further away "
16329, 2010-07-20 ,77.8416666666667,25.105, ditto ,polar bear, , ,2, , , , , , , ,2, ice ," 09.10-24, one ahead of the ship, one off to starboard "
16330, 2010-07-21 ,80.9833333333333,25.5, ,polar bear, , , , , , , , , , ,2, unknown ,2
16331, 2010-07-22 ,79.717,11.0, Smeerenburg ,polar bear, , ,2, , , , , , , ,2, land , 
16332, 2010-07-22 ,80.1666666666667,26.05, Leighbreen ,polar bear, , , , , , , , , , ,2, unknown ,2
16333, 2010-07-23 ,79.7,26.65, Isispynten ,polar bear, , , , , , , , , , ,2, unknown ,2
16334, 2010-07-23 ,79.7175,20.3157, Wahlenberfjord ,polar bear, , , , , , , , , , ,2, unknown , two singels on lose fjord ice 
16335, 2010-07-25 ,79.283,20.867, NE of Jäderinneset Wahlbergøya ,polar bear, ,1, , , , ,1, , , ,2, ice , 
16336, 2010-07-26 ,77.05,16.4383333333333, 77˚ 03.0’ N 16˚ 26.3’ EBrepollen ,polar bear, , , , , , , , , , ,2, land , One on shore and another on ridge above 
16337, 2010-07-27 ,78.5066666666667,24.23, 78˚ 30.4’ N 24˚ 13.8’ E ,polar bear, , , , , , , , , , ,2, unknown , One with bloody wound on dorsum of neck 
16338, 2010-07-28 ,77.05,15.8833333333333, Vestre Burgerbukta ,polar bear,2, , , , , , , , , ,2, ice , seen from zodiacs - eating was little was left of a seal on quite a small piece of glacier ice. Both had red faces + other blood stains 
16339, 2010-07-28 ,78.565,24.395, 78˚ 33.9’ N 24˚ 23.7’ E ,polar bear, , , , , , , , , , ,2, unknown , In addition to same animals as day before present in approximate area 
